dataset_size,max_depth,min_samples_split,my_tree_accuracy,my_tree_precision,my_tree_recall,my_tree_depth,my_tree_num_nodes,my_tree_training_time,my_memory_usage,sklearn_accuracy,sklearn_precision,sklearn_recall,sklearn_tree_depth,sklearn_num_nodes,sklearn_training_time,sklearn_memory_usage
11621,6,2,0.7102658979433784,0.5790720066046203,0.5095217130217793,6,127,1.4183909893035889,1886.734375,0.7121590224593408,0.7137981051742455,0.7121590224593408,6,123,0.03279304504394531,1886.734375
1162,6,4,0.7271944922547332,0.7168023572624597,0.47551783478927917,6,87,0.17768502235412598,1886.75,0.7753872633390706,0.7814732720190594,0.7753872633390706,6,101,0.004170894622802734,1886.75
2324,6,4,0.7246127366609294,0.5885288303039664,0.46310013574305947,6,101,0.3178060054779053,1886.75,0.7461273666092944,0.7518081632443196,0.7461273666092944,6,113,0.007537841796875,1886.75
3486,6,4,0.7266207687894435,0.6266987093926527,0.4467938494704552,6,115,0.45733022689819336,1886.75,0.725473321858864,0.7273934633913528,0.725473321858864,6,117,0.010800838470458984,1886.75
4648,6,4,0.7246127366609294,0.644469728014961,0.4613975010434258,6,121,0.6073589324951172,1886.75,0.7222461273666093,0.7218017438269714,0.7222461273666093,6,119,0.014634847640991211,1886.75
5810,6,4,0.725473321858864,0.6237301667000855,0.4885414895439041,6,121,0.7495119571685791,1886.75,0.7314974182444062,0.7408717522389021,0.7314974182444062,6,123,0.017074108123779297,1886.75
6972,6,4,0.7271944922547332,0.6416444114981464,0.5027734583729989,6,125,0.8843028545379639,1886.75,0.729776247848537,0.7331643789955646,0.729776247848537,6,125,0.020726919174194336,1886.75
8134,6,4,0.7233833292353086,0.6209472286894234,0.4736580731613655,6,123,1.0146942138671875,1886.75,0.715269240226211,0.7198241844333623,0.715269240226211,6,121,0.023904085159301758,1886.75
9296,6,4,0.7192340791738382,0.6362738373979981,0.44081194263289225,6,121,1.1638567447662354,1886.75,0.7143932874354562,0.7244860985897854,0.7143932874354562,6,123,0.025783061981201172,1886.75
10458,6,4,0.7139032319755211,0.583186247504447,0.4837063618203098,6,123,1.2596302032470703,1886.75,0.725473321858864,0.7285148222191977,0.725473321858864,6,123,0.028851032257080078,1886.75
11621,6,4,0.7102658979433784,0.5790720066046203,0.5095217130217793,6,127,1.3647520542144775,1886.75,0.7121590224593408,0.7137981051742455,0.7121590224593408,6,123,0.031700849533081055,1886.75
1162,6,8,0.7203098106712564,0.7013103706111516,0.45053796290913783,6,75,0.16285204887390137,1886.75,0.770223752151463,0.7759507006077411,0.770223752151463,6,89,0.0046117305755615234,1886.75
2324,6,8,0.7237521514629949,0.5883994864987496,0.4612568177707092,6,99,0.30555105209350586,1886.75,0.7435456110154905,0.748863453035435,0.7435456110154905,6,105,0.007475137710571289,1886.75
3486,6,8,0.7263339070567987,0.6272424230975465,0.44556628995934544,6,111,0.43713998794555664,1886.75,0.7246127366609294,0.7265774743442552,0.7246127366609294,6,113,0.010699033737182617,1886.75
4648,6,8,0.7246127366609294,0.644469728014961,0.4613975010434258,6,121,0.5836529731750488,1886.75,0.7209552495697074,0.7201105416098905,0.7209552495697074,6,111,0.014061927795410156,1886.75
5810,6,8,0.725473321858864,0.6237301667000855,0.4885414895439041,6,121,0.7051730155944824,1886.75,0.7309810671256455,0.7404594407290345,0.7309810671256455,6,119,0.01707291603088379,1886.75
6972,6,8,0.7270510613884108,0.6157506211797296,0.5070412389001152,6,123,0.8523609638214111,1886.75,0.7296328169822146,0.7329759437556682,0.7296328169822146,6,123,0.021402835845947266,1886.75
8134,6,8,0.7233833292353086,0.6209472286894234,0.4736580731613655,6,123,1.0038249492645264,1886.78125,0.7151462994836488,0.7197273709586731,0.7151462994836488,6,119,0.022760868072509766,1886.78125
9296,6,8,0.7192340791738382,0.6362738373979981,0.44081194263289225,6,121,1.1568479537963867,1886.78125,0.7139629948364888,0.7239736492501352,0.7139629948364888,6,117,0.026807785034179688,1886.78125
10458,6,8,0.7139032319755211,0.583186247504447,0.4837063618203098,6,123,1.312488079071045,1886.78125,0.7252820807037674,0.728336064531325,0.7252820807037674,6,119,0.03048396110534668,1886.78125
11621,6,8,0.7102658979433784,0.5790720066046203,0.5095217130217793,6,127,1.4808409214019775,1886.78125,0.7120729713449789,0.7137260911467382,0.7120729713449789,6,121,0.03291893005371094,1886.78125
1162,6,16,0.7074010327022375,0.6310389952547908,0.4382844706691227,6,55,0.16386103630065918,1886.78125,0.7564543889845095,0.7556677969480815,0.7564543889845095,6,77,0.004450082778930664,1886.78125
2324,6,16,0.7237521514629949,0.5873614150215618,0.46284906870816117,6,93,0.2983522415161133,1886.78125,0.7418244406196214,0.7471899849121193,0.7418244406196214,6,101,0.007462263107299805,1886.78125
3486,6,16,0.7257601835915088,0.6255730780358465,0.4466080564645445,6,105,0.45331406593322754,1886.78125,0.7228915662650602,0.723332002273845,0.7228915662650602,6,105,0.010553836822509766,1886.78125
4648,6,16,0.7235370051635112,0.5908282204677888,0.4651664242579209,6,115,0.5724008083343506,1886.78125,0.7203098106712564,0.7191211291843856,0.7203098106712564,6,105,0.01395726203918457,1886.78125
5810,6,16,0.7247848537005164,0.6002819539658988,0.5023368339844098,6,115,0.7033040523529053,1886.78125,0.72960413080895,0.7390653148665667,0.72960413080895,6,109,0.01741194725036621,1886.78125
6972,6,16,0.7270510613884108,0.6157506211797296,0.5070412389001152,6,119,0.8349411487579346,1886.78125,0.7289156626506024,0.7356817967101177,0.7289156626506024,6,113,0.02004408836364746,1886.78125
8134,6,16,0.7231374477501844,0.5944228125385079,0.47702270026220583,6,117,0.9765329360961914,1886.796875,0.7149004179985247,0.7091266228790013,0.7149004179985247,6,115,0.023090839385986328,1886.796875
9296,6,16,0.7185886402753873,0.4889149304686177,0.42634424823815525,6,117,1.1171259880065918,1886.796875,0.7135327022375215,0.7234770046630438,0.7135327022375215,6,113,0.026125192642211914,1886.796875
10458,6,16,0.713520749665328,0.5761780255516644,0.47227779039173834,6,117,1.291304111480713,1886.796875,0.7248995983935743,0.7278331468907088,0.7248995983935743,6,115,0.02955007553100586,1886.796875
11621,6,16,0.7100937957146545,0.567062338324169,0.514142429232792,6,123,1.4660327434539795,1886.796875,0.7114706135444454,0.7090085945540249,0.7114706135444454,6,115,0.03267407417297363,1886.796875
1162,6,32,0.7039586919104991,0.6020663738083634,0.4453298511646379,6,47,0.16059589385986328,1886.796875,0.7392426850258176,0.7356639258621551,0.7392426850258176,6,63,0.004046201705932617,1886.796875
2324,6,32,0.7198795180722891,0.5861480741470274,0.46139027220466383,6,77,0.30639171600341797,1886.796875,0.7327882960413081,0.7366612679594082,0.7327882960413081,6,89,0.007582902908325195,1886.796875
3486,6,32,0.7243258749282846,0.6020435211160794,0.42960027404711837,6,93,0.4481961727142334,1886.796875,0.7203098106712564,0.7145145444399256,0.7203098106712564,6,95,0.010833024978637695,1886.796875
4648,6,32,0.7235370051635112,0.5898620663089734,0.4668801275707799,6,111,0.5985031127929688,1886.796875,0.7188037865748709,0.7166926119356125,0.7188037865748709,6,101,0.014462947845458984,1886.796875
5810,6,32,0.7246127366609294,0.5990216068963617,0.5036230072722083,6,111,0.7404987812042236,1886.796875,0.7287435456110155,0.7364401091989299,0.7287435456110155,6,105,0.01703810691833496,1886.796875
6972,6,32,0.7270510613884108,0.6147436048603933,0.50876813478428,6,115,0.860684871673584,1886.875,0.7289156626506024,0.7356817967101177,0.7289156626506024,6,113,0.019833803176879883,1886.875
8134,6,32,0.7225227440373739,0.5934354391697586,0.4739326984411726,6,113,1.0105741024017334,1886.875,0.7140398328005901,0.7074606125380118,0.7140398328005901,6,105,0.02325606346130371,1886.875
9296,6,32,0.7185886402753873,0.4889149304686177,0.42634424823815525,6,115,1.108550786972046,1886.875,0.7123493975903614,0.7222624881532005,0.7123493975903614,6,105,0.026016712188720703,1886.875
10458,6,32,0.7130426467775866,0.5733619251803376,0.45005462893780773,6,115,1.2499759197235107,1886.875,0.72346528973035,0.7263168412512492,0.72346528973035,6,105,0.028761863708496094,1886.875
11621,6,32,0.7097495912572068,0.5559875073790195,0.5133723098642898,6,119,1.430389165878296,1886.90625,0.7099216934859306,0.7061605123571421,0.7099216934859306,6,105,0.032134294509887695,1886.90625
1162,6,64,0.6996557659208261,0.3746680467968835,0.37116473057094584,6,37,0.14011716842651367,1886.90625,0.7151462994836488,0.6967707519774715,0.7151462994836488,6,43,0.0035812854766845703,1886.90625
2324,6,64,0.7112736660929432,0.5295093299215182,0.40472703231843077,6,65,0.2817080020904541,1886.90625,0.7125645438898451,0.6798736447392079,0.7125645438898451,6,67,0.0073337554931640625,1886.90625
3486,6,64,0.7117039586919105,0.47602287091926143,0.38609300534833196,6,69,0.411344051361084,1886.90625,0.7134251290877797,0.7107879201931592,0.7134251290877797,6,83,0.010493993759155273,1886.90625
4648,6,64,0.7188037865748709,0.5702506243380767,0.4517914300931496,6,89,0.5594387054443359,1886.90625,0.7136402753872634,0.7139812824490699,0.7136402753872634,6,87,0.013957977294921875,1886.90625
5810,6,64,0.7175559380378658,0.6389098310601862,0.46667046875377427,6,81,0.7006642818450928,1886.90625,0.7220309810671256,0.7262935599374911,0.7220309810671256,6,87,0.0174558162689209,1886.90625
6972,6,64,0.7223178427997705,0.6055363146110909,0.4905104243243078,6,81,0.8303728103637695,1886.90625,0.7220309810671256,0.721794339905796,0.7220309810671256,6,95,0.01991415023803711,1886.90625
8134,6,64,0.7221539218096877,0.5942910597832741,0.47114779483420743,6,103,0.9984803199768066,1886.90625,0.7128104253749693,0.7065347460928806,0.7128104253749693,6,97,0.023623228073120117,1886.90625
9296,6,64,0.7167598967297762,0.48497989478224873,0.4222511764452054,6,101,1.1394760608673096,1886.90625,0.7110585197934596,0.7210147274276478,0.7110585197934596,6,97,0.027024030685424805,1886.90625
10458,6,64,0.7118951998470071,0.5700198906575927,0.4487538019669591,6,101,1.3090260028839111,1886.90625,0.7227959456875119,0.7257103504954742,0.7227959456875119,6,101,0.02974104881286621,1886.90625
11621,6,64,0.7079425178556062,0.5507895396411776,0.5084042763131876,6,103,1.4562599658966064,1886.90625,0.7086309267705017,0.7047345530958696,0.7086309267705017,6,99,0.03182816505432129,1886.90625
1162,8,2,0.770223752151463,0.9007660358573136,0.6137068113958871,8,187,0.25213193893432617,1886.90625,0.8175559380378657,0.8232952273496587,0.8175559380378657,8,197,0.005352973937988281,1886.90625
2324,8,2,0.7740963855421686,0.820988669565583,0.5867055387214289,8,295,0.47156620025634766,1886.921875,0.8093803786574871,0.810006738423463,0.8093803786574871,8,273,0.0098419189453125,1886.921875
3486,8,2,0.7673551348250144,0.8377303705160293,0.544902640157756,8,351,0.6766130924224854,1886.9375,0.7888697647733792,0.7915468343718973,0.7888697647733792,8,319,0.013964653015136719,1886.9375
4648,8,2,0.7590361445783133,0.7689290198990776,0.5928843443547827,8,399,0.8697280883789062,1886.9375,0.7743115318416524,0.7774625566750729,0.7743115318416524,8,331,0.018825054168701172,1886.9375
5810,8,2,0.7557659208261618,0.7710195248266872,0.5890747741432075,8,379,1.03200101852417,1886.984375,0.7798623063683304,0.7808182406808623,0.7798623063683304,8,333,0.022842884063720703,1886.984375
6972,8,2,0.7548766494549627,0.7851537448717563,0.5831493122623168,8,389,1.2104980945587158,1886.984375,0.77653471026965,0.7770227096312023,0.77653471026965,8,375,0.026658058166503906,1886.984375
8134,8,2,0.755716744529137,0.7854732590612589,0.5505776529051832,8,407,1.3950691223144531,1887.0,0.7648143594787312,0.7663245692616273,0.7648143594787312,8,363,0.030807971954345703,1887.0
9296,8,2,0.7464500860585198,0.7598596287632605,0.5427783165300565,8,395,1.6545648574829102,1887.0,0.7649526678141136,0.7660313116500351,0.7649526678141136,8,361,0.03575396537780762,1887.0
10458,8,2,0.7376171352074966,0.7715997019691407,0.5547544568319787,8,415,1.858614206314087,1887.0,0.7573149741824441,0.7580816329643607,0.7573149741824441,8,367,0.0388941764831543,1887.0
11621,8,2,0.7425350658291024,0.658497544431128,0.5385750937007683,8,447,2.0442769527435303,1887.03125,0.7526890973238104,0.7570885324450319,0.7526890973238104,8,395,0.044156789779663086,1887.03125
1162,8,4,0.7607573149741824,0.8729660613659398,0.5545623645948682,8,165,0.2540872097015381,1887.03125,0.8158347676419966,0.82189118735923,0.8158347676419966,8,193,0.005368709564208984,1887.03125
2324,8,4,0.7719449225473322,0.8032998812028184,0.5816828320834077,8,285,0.46923279762268066,1887.03125,0.8085197934595525,0.8092214646819825,0.8085197934595525,8,269,0.009887933731079102,1887.03125
3486,8,4,0.7653471026965003,0.7926362833210876,0.5387049931764092,8,337,0.6633920669555664,1887.03125,0.7877223178427998,0.7902153070305081,0.7877223178427998,8,311,0.014219045639038086,1887.03125
4648,8,4,0.7581755593803786,0.7663678995128128,0.5840910144642509,8,391,0.8635549545288086,1887.03125,0.773881239242685,0.7770499694034755,0.773881239242685,8,327,0.018275022506713867,1887.03125
5810,8,4,0.755249569707401,0.7634270684432608,0.5869695791697653,8,373,1.0298411846160889,1887.03125,0.7795180722891566,0.780293587223771,0.7795180722891566,8,329,0.022907257080078125,1887.03125
6972,8,4,0.7545897877223179,0.7824638577280875,0.577512471833917,8,385,1.2053639888763428,1887.03125,0.7759609868043603,0.7764663538523423,0.7759609868043603,8,363,0.0266721248626709,1887.03125
8134,8,4,0.7553479223014506,0.783181410631624,0.5415715188059739,8,401,1.4005107879638672,1887.03125,0.7640767150233587,0.765050410315942,0.7640767150233587,8,351,0.029816150665283203,1887.03125
9296,8,4,0.7459122203098106,0.7531294052246238,0.5380466294802047,8,385,1.622910976409912,1887.03125,0.7644148020654045,0.7653989954719108,0.7644148020654045,8,351,0.0360410213470459,1887.03125
10458,8,4,0.7371390323197552,0.764293459013765,0.5480503173300229,8,405,1.8652169704437256,1887.03125,0.7570281124497992,0.7578240981119856,0.7570281124497992,8,361,0.03982996940612793,1887.03125
11621,8,4,0.7422769124860167,0.6526971334495503,0.5353470100144635,8,441,2.087043046951294,1887.03125,0.7522588417520006,0.7565402103598081,0.7522588417520006,8,385,0.044074058532714844,1887.03125
1162,8,8,0.7504302925989673,0.8525956576736641,0.5321951963263205,8,137,0.24028730392456055,1887.03125,0.7986230636833046,0.8042486789459675,0.7986230636833046,8,163,0.005362272262573242,1887.03125
2324,8,8,0.7650602409638554,0.6573779423777923,0.5731298571542334,8,255,0.4624817371368408,1887.03125,0.7986230636833046,0.7987357208717617,0.7986230636833046,8,237,0.009917974472045898,1887.03125
3486,8,8,0.7616179001721171,0.6448677048984343,0.5240813815276021,8,311,0.6534831523895264,1887.03125,0.7842799770510613,0.7865597266996204,0.7842799770510613,8,293,0.01417088508605957,1887.03125
4648,8,8,0.7570998278829604,0.7642120033243918,0.5821148899555846,8,373,0.8622889518737793,1887.125,0.7697934595524957,0.7728958991758982,0.7697934595524957,8,301,0.018229961395263672,1887.125
5810,8,8,0.7542168674698795,0.7571875221893587,0.5703176417223609,8,359,1.0260348320007324,1887.125,0.7769363166953528,0.7774462242851371,0.7769363166953528,8,305,0.02251291275024414,1887.125
6972,8,8,0.7541594951233506,0.7783982869975068,0.5823349838694949,8,367,1.2172160148620605,1887.125,0.7728055077452668,0.7728227013867006,0.7728055077452668,8,335,0.027078866958618164,1887.125
8134,8,8,0.7551020408163265,0.7737219413433892,0.5457197191636219,8,385,1.3993968963623047,1887.15625,0.7619867223998033,0.7626512738036314,0.7619867223998033,8,331,0.030949115753173828,1887.15625
9296,8,8,0.7455895008605852,0.7548128837017091,0.5341202443022823,8,375,1.6046228408813477,1887.171875,0.7618330464716007,0.7622888680895414,0.7618330464716007,8,319,0.03564286231994629,1887.171875
10458,8,8,0.7368521705871104,0.7609291338983619,0.5442454168928795,8,391,1.8556621074676514,1887.171875,0.7556894243641231,0.7561885087850322,0.7556894243641231,8,339,0.040351152420043945,1887.171875
11621,8,8,0.7420187591429309,0.6389308889044941,0.534769420488087,8,431,2.0501010417938232,1887.1875,0.7516564839514672,0.7557826592231712,0.7516564839514672,8,371,0.044535160064697266,1887.1875
1162,8,16,0.7332185886402753,0.7771254610655882,0.5067277524547225,8,101,0.22438716888427734,1887.1875,0.7771084337349398,0.7756609938609811,0.7771084337349398,8,133,0.005218029022216797,1887.1875
2324,8,16,0.7534423407917383,0.6024608834359381,0.5624784624214921,8,203,0.4487149715423584,1887.1875,0.7895869191049913,0.7889754119082906,0.7895869191049913,8,207,0.009852170944213867,1887.1875
3486,8,16,0.7535857716580608,0.6225710399534822,0.5163940812582202,8,241,0.6476230621337891,1887.1875,0.7759609868043603,0.7786321580094522,0.7759609868043603,8,253,0.014217853546142578,1887.1875
4648,8,16,0.7502151462994836,0.6194945909751327,0.5637125363792083,8,311,0.8261570930480957,1887.1875,0.7607573149741824,0.7612883547037814,0.7607573149741824,8,261,0.018430233001708984,1887.1875
5810,8,16,0.7461273666092944,0.6359404212304166,0.5647342845449678,8,285,0.9868509769439697,1887.1875,0.7712564543889845,0.7720689061373555,0.7712564543889845,8,267,0.02331709861755371,1887.1875
6972,8,16,0.7482788296041308,0.6940333043317056,0.5731515810166012,8,295,1.1846721172332764,1887.1875,0.7677854274239816,0.767529805345582,0.7677854274239816,8,289,0.026771068572998047,1887.1875
8134,8,16,0.7516597000245882,0.6872734192167159,0.5347350151176947,8,335,1.3769419193267822,1887.1875,0.7591590853208754,0.7600686733006323,0.7591590853208754,8,303,0.031062841415405273,1887.1875
9296,8,16,0.7425774526678142,0.5984768059389471,0.5109675658074454,8,333,1.566845178604126,1887.1875,0.7583907056798623,0.7579332696472052,0.7583907056798623,8,283,0.0352630615234375,1887.1875
10458,8,16,0.7348441384585963,0.6325298811536066,0.5337784150027005,8,341,1.8113069534301758,1887.1875,0.7532032893478676,0.7538088789538289,0.7532032893478676,8,311,0.03882288932800293,1887.1875
11621,8,16,0.7396093279407968,0.6259459411359833,0.5360359268329554,8,371,2.009521961212158,1887.1875,0.7483865416057138,0.7515004635915714,0.7483865416057138,8,335,0.04438495635986328,1887.1875
1162,8,32,0.7194492254733219,0.7520957944144823,0.45654424324156373,8,81,0.21057510375976562,1887.1875,0.7478485370051635,0.7457771257487731,0.7478485370051635,8,103,0.005049943923950195,1887.1875
2324,8,32,0.7362306368330465,0.6248581848107835,0.4504517241968868,8,141,0.3999898433685303,1887.1875,0.7689328743545611,0.7656963772134427,0.7689328743545611,8,161,0.00961613655090332,1887.1875
3486,8,32,0.7398164084911073,0.5813589621760863,0.4762097551609425,8,177,0.6002461910247803,1887.1875,0.7641996557659209,0.7639182851412287,0.7641996557659209,8,207,0.013670921325683594,1887.1875
4648,8,32,0.7439759036144579,0.5886678159381109,0.5591525684461184,8,235,0.8063468933105469,1887.1875,0.7515060240963856,0.7505965208226298,0.7515060240963856,8,219,0.018357038497924805,1887.1875
5810,8,32,0.7406196213425129,0.5947973237088874,0.5694615173375495,8,213,0.9455628395080566,1887.1875,0.7640275387263339,0.7616934947101762,0.7640275387263339,8,237,0.02267313003540039,1887.1875
6972,8,32,0.7439759036144579,0.5946072757011518,0.5679435494048597,8,227,1.1146738529205322,1887.1875,0.7623350545037292,0.7606220814274051,0.7623350545037292,8,247,0.026279926300048828,1887.1875
8134,8,32,0.7444061962134251,0.6360766427607664,0.516325942139917,8,263,1.3255510330200195,1887.21875,0.7544873371035161,0.7551278753502917,0.7544873371035161,8,253,0.030303001403808594,1887.21875
9296,8,32,0.7390275387263339,0.5769119133883994,0.5055808082990626,8,281,1.525359869003296,1887.21875,0.7538726333907056,0.752849364121221,0.7538726333907056,8,255,0.03520989418029785,1887.21875
10458,8,32,0.7309236947791165,0.6157964478237851,0.47651045323859803,8,287,1.7813670635223389,1887.21875,0.7456492637215528,0.7468342636675444,0.7456492637215528,8,259,0.0393068790435791,1887.21875
11621,8,32,0.7342741588503571,0.5948922852803941,0.5276720866838821,8,305,1.9743809700012207,1887.21875,0.743223474743998,0.7453724121715074,0.743223474743998,8,283,0.043890953063964844,1887.21875
1162,8,64,0.7039586919104991,0.5187129885273803,0.3824677133025,8,57,0.1912069320678711,1887.21875,0.7151462994836488,0.6967707519774715,0.7151462994836488,8,67,0.004446983337402344,1887.21875
2324,8,64,0.7177280550774526,0.5330442015884294,0.40822321658465394,8,105,0.36845993995666504,1887.21875,0.73407917383821,0.7195380753592479,0.73407917383821,8,111,0.008944988250732422,1887.21875
3486,8,64,0.7237521514629949,0.4538558588261745,0.4322761965850396,8,125,0.5549190044403076,1887.21875,0.7418244406196214,0.7398378386055436,0.7418244406196214,8,149,0.013170719146728516,1887.21875
4648,8,64,0.7287005163511188,0.5732513194263905,0.46812309875618946,8,163,0.7560997009277344,1887.21875,0.7366609294320138,0.7353915941464684,0.7366609294320138,8,163,0.0176088809967041,1887.21875
5810,8,64,0.7290877796901893,0.6508559095542071,0.4604211235507008,8,155,0.9333131313323975,1887.21875,0.7504302925989673,0.7509848113231133,0.7504302925989673,8,171,0.022289037704467773,1887.21875
6972,8,64,0.7330751577739529,0.6164982339053113,0.4819941419602345,8,153,1.0731420516967773,1887.21875,0.7472748135398738,0.7465886731340338,0.7472748135398738,8,183,0.026519060134887695,1887.21875
8134,8,64,0.735554462748955,0.6116759054404123,0.5115678038803295,8,205,1.2880136966705322,1887.21875,0.7474797147774772,0.7498543928854142,0.7474797147774772,8,211,0.029491186141967773,1887.21875
9296,8,64,0.7344018932874354,0.4925637725282787,0.45801757325378617,8,223,1.478865146636963,1887.21875,0.7479561101549054,0.7466878732009105,0.7479561101549054,8,221,0.034603118896484375,1887.21875
10458,8,64,0.7270988716771849,0.5922738375279945,0.4695096380773652,8,233,1.6832849979400635,1887.21875,0.7372346528973035,0.738990865378133,0.7372346528973035,8,215,0.038664817810058594,1887.21875
11621,8,64,0.7283366319593839,0.5717998112295489,0.5299678711897151,8,235,1.9398069381713867,1887.21875,0.7352207211083384,0.7364873719895272,0.7352207211083384,8,239,0.0444490909576416,1887.21875
1162,10,2,0.8356282271944923,0.913540045563334,0.7059841775475199,10,329,0.369671106338501,1887.21875,0.887263339070568,0.8935628905528538,0.887263339070568,10,287,0.006526947021484375,1887.21875
2324,10,2,0.8377796901893287,0.8523963765881277,0.7558691430787883,10,643,0.7590129375457764,1887.21875,0.8709122203098106,0.8771358407221291,0.8709122203098106,10,471,0.011931896209716797,1887.21875
3486,10,2,0.8376362593230063,0.8555433845572773,0.7832866320371138,10,811,1.0509920120239258,1887.21875,0.861732644865175,0.86369344863522,0.861732644865175,10,617,0.017746925354003906,1887.21875
4648,10,2,0.8283132530120482,0.84641952409211,0.765688449690016,10,951,1.3166389465332031,1887.21875,0.8418674698795181,0.8446580100821951,0.8418674698795181,10,649,0.02294301986694336,1887.21875
5810,10,2,0.8120481927710843,0.8200691642091792,0.7409637280179975,10,931,1.510383129119873,1887.21875,0.8339070567986231,0.8365184272358396,0.8339070567986231,10,665,0.028034210205078125,1887.21875
6972,10,2,0.8034997131382674,0.8292763528640589,0.6763072939101656,10,997,1.7171568870544434,1887.21875,0.8327596098680436,0.834942665569796,0.8327596098680436,10,771,0.033228158950805664,1887.21875
8134,10,2,0.8025571674452914,0.8623859455289109,0.6390537627254635,10,1031,1.9961142539978027,1887.21875,0.8240717973936562,0.8267510234021089,0.8240717973936562,10,767,0.0384981632232666,1887.21875
9296,10,2,0.7928141135972461,0.8331632101199276,0.659898007449959,10,1059,2.234160900115967,1887.21875,0.8108864027538726,0.815258696926469,0.8108864027538726,10,743,0.04439496994018555,1887.21875
10458,10,2,0.7764390896921017,0.7602858318720483,0.6745348478318005,10,1071,2.5065758228302,1887.21875,0.8085676037483266,0.8107455121248022,0.8085676037483266,10,835,0.049681901931762695,1887.21875
11621,10,2,0.7833232940366578,0.7974376843490016,0.6423296070026243,10,1237,2.856743812561035,1887.328125,0.8060407882282076,0.8074073906419909,0.8060407882282076,10,883,0.05447506904602051,1887.328125
1162,10,4,0.814974182444062,0.8853105142031327,0.6378342061194447,10,281,0.3288288116455078,1887.328125,0.8812392426850258,0.8883570467080661,0.8812392426850258,10,273,0.0060939788818359375,1887.328125
2324,10,4,0.822289156626506,0.8137312225616127,0.7061850980839999,10,571,0.6617438793182373,1887.328125,0.867039586919105,0.8728310388940407,0.867039586919105,10,455,0.011787891387939453,1887.328125
3486,10,4,0.8258749282845669,0.8088696048883582,0.7248485856845901,10,729,0.968271017074585,1887.328125,0.8631669535283993,0.8659792545886191,0.8631669535283993,10,589,0.017281055450439453,1887.328125
4648,10,4,0.8201376936316696,0.8293382832632112,0.7195866849574173,10,875,1.2333710193634033,1887.328125,0.8392857142857143,0.8424997322084234,0.8392857142857143,10,629,0.0226900577545166,1887.328125
5810,10,4,0.8053356282271945,0.7995465145845554,0.7191150469065201,10,853,1.442228078842163,1887.328125,0.8313253012048193,0.833622629551769,0.8313253012048193,10,639,0.027936935424804688,1887.328125
6972,10,4,0.7961847389558233,0.8094083081073455,0.64669377519418,10,895,1.7045848369598389,1887.328125,0.8300344234079173,0.8320658786423434,0.8300344234079173,10,737,0.03497815132141113,1887.328125
8134,10,4,0.7977624784853701,0.8463359131422706,0.6169755345932096,10,953,1.9858660697937012,1887.328125,0.8214900417998525,0.8236302477078895,0.8214900417998525,10,731,0.039144039154052734,1887.328125
9296,10,4,0.7891566265060241,0.8217153016666063,0.6480260447853237,10,989,2.246149778366089,1887.328125,0.8090576592082617,0.8133403495814505,0.8090576592082617,10,709,0.04468202590942383,1887.328125
10458,10,4,0.7727098871677185,0.7365390106396225,0.6544794944908704,10,991,2.4615631103515625,1887.328125,0.8072289156626506,0.8091514225739418,0.8072289156626506,10,801,0.04871869087219238,1887.328125
11621,10,4,0.7797091472334566,0.7783249147130593,0.6268342676861647,10,1151,2.7242138385772705,1887.328125,0.8040616125978831,0.805352986832468,0.8040616125978831,10,839,0.05430412292480469,1887.328125
1162,10,8,0.7865748709122203,0.8048827855058255,0.5894497936395827,10,221,0.30527710914611816,1887.328125,0.8554216867469879,0.8626073444003199,0.8554216867469879,10,229,0.0059871673583984375,1887.328125
2324,10,8,0.7999139414802066,0.7490827777503769,0.6494580677139504,10,447,0.6158928871154785,1887.328125,0.8476764199655766,0.8542491965233437,0.8476764199655766,10,397,0.011851072311401367,1887.328125
3486,10,8,0.8032128514056225,0.7391625331372734,0.6597212351301411,10,561,0.885767936706543,1887.328125,0.8514056224899599,0.8530328037241631,0.8514056224899599,10,525,0.017192840576171875,1887.328125
4648,10,8,0.8067986230636833,0.8016642499792556,0.6993517308462166,10,721,1.187943935394287,1887.328125,0.8315404475043029,0.8348709520298552,0.8315404475043029,10,571,0.023007869720458984,1887.328125
5810,10,8,0.7956970740103271,0.7639858615998835,0.6747488587797404,10,697,1.4078571796417236,1887.328125,0.825645438898451,0.8269812706013965,0.825645438898451,10,583,0.028177976608276367,1887.328125
6972,10,8,0.7885829030407344,0.7836971049139867,0.63532591171768,10,739,1.6684510707855225,1887.328125,0.8220022948938611,0.8240775371851607,0.8220022948938611,10,657,0.033043861389160156,1887.328125
8134,10,8,0.7898942709613966,0.7972058481777978,0.5986794233324865,10,797,1.9228558540344238,1887.328125,0.8159577083845586,0.8179921938123169,0.8159577083845586,10,667,0.0385439395904541,1887.328125
9296,10,8,0.784315834767642,0.8037227778055065,0.6311000452740719,10,871,2.1145782470703125,1887.328125,0.8018502581755593,0.805701564925047,0.8018502581755593,10,627,0.04378485679626465,1887.328125
10458,10,8,0.7678332377127558,0.7234399976108302,0.627015206625728,10,861,2.3391339778900146,1887.328125,0.8009179575444636,0.802533070725052,0.8009179575444636,10,711,0.04794883728027344,1887.328125
11621,10,8,0.7733413647706738,0.7446007236724635,0.60594392249723,10,975,2.636970043182373,1887.328125,0.8011358747095775,0.802173306231358,0.8011358747095775,10,785,0.05463290214538574,1887.328125
